"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/01059","","Franklin County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31802,"Total Population"
"geoId/01061","","Geneva County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",26988,"Total Population"
"geoId/01063","","Greene County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7341,"Total Population"
"geoId/01065","","Hale County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14888,"Total Population"
"geoId/01067","","Henry County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17899,"Total Population"
"geoId/01069","","Houston County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",108462,"Total Population"
"geoId/01071","","Jackson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",53467,"Total Population"
"geoId/01073","","Jefferson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",662895,"Total Population"
"geoId/01075","","Lamar County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13661,"Total Population"
"geoId/01077","","Lauderdale County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",96814,"Total Population"
"geoId/01079","","Lawrence County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",33502,"Total Population"
"geoId/01081","","Lee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",183215,"Total Population"
"geoId/01083","","Limestone County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",114654,"Total Population"
"geoId/01085","","Lowndes County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9717,"Total Population"
"geoId/01087","","Macon County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18370,"Total Population"
"geoId/01089","","Madison County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",412600,"Total Population"
"geoId/01091","","Marengo County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18684,"Total Population"
"geoId/01093","","Marion County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",29244,"Total Population"
"geoId/01095","","Marshall County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",100756,"Total Population"
"geoId/01097","","Mobile County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",411640,"Total Population"
"geoId/01099","","Monroe County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19229,"Total Population"
"geoId/01101","","Montgomery County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",224980,"Total Population"
"geoId/01103","","Morgan County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",125133,"Total Population"
"geoId/01105","","Perry County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7738,"Total Population"
"geoId/01107","","Pickens County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18688,"Total Population"
"geoId/01109","","Pike County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",33137,"Total Population"
"geoId/01111","","Randolph County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22786,"Total Population"
"geoId/01113","","Russell County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",58744,"Total Population"
"geoId/01115","","St. Clair County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",95552,"Total Population"
"geoId/01117","","Shelby County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",233000,"Total Population"
"geoId/01119","","Sumter County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11727,"Total Population"
"geoId/01121","","Talladega County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",81132,"Total Population"
"geoId/01123","","Tallapoosa County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",40677,"Total Population"
"geoId/01125","","Tuscaloosa County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",237373,"Total Population"
"geoId/01127","","Walker County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",64728,"Total Population"
"geoId/01129","","Washington County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15022,"Total Population"
"geoId/01131","","Wilcox County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9944,"Total Population"
"geoId/01133","","Winston County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",23611,"Total Population"
"geoId/02013","","Aleutians East Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3461,"Total Population"
"geoId/02016","","Aleutians West Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5160,"Total Population"
"geoId/02020","","Anchorage Municipality","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",286075,"Total Population"
"geoId/02050","","Bethel Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18224,"Total Population"
"geoId/02060","","Bristol Bay Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",844,"Total Population"
"geoId/02063","","Chugach Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6769,"Total Population"
"geoId/02066","","Copper River Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2674,"Total Population"
"geoId/02068","","Denali Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1584,"Total Population"
"geoId/02070","","Dillingham Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4607,"Total Population"
"geoId/02090","","Fairbanks North Star Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",94840,"Total Population"
"geoId/02100","","Haines Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2070,"Total Population"
"geoId/02105","","Hoonah-Angoon Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2262,"Total Population"
"geoId/02110","","Juneau City and Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",31555,"Total Population"
"geoId/02122","","Kenai Peninsula Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",61223,"Total Population"
"geoId/02130","","Ketchikan Gateway Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13738,"Total Population"
"geoId/02150","","Kodiak Island Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12565,"Total Population"
"geoId/02158","","Kusilvak Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8001,"Total Population"
"geoId/02164","","Lake and Peninsula Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1331,"Total Population"
"geoId/02170","","Matanuska-Susitna Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",115239,"Total Population"
"geoId/02180","","Nome Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9763,"Total Population"
"geoId/02185","","North Slope Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10603,"Total Population"
"geoId/02188","","Northwest Arctic Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7361,"Total Population"
"geoId/02195","","Petersburg Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3427,"Total Population"
"geoId/02198","","Prince of Wales-Hyder Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5696,"Total Population"
"geoId/02220","","Sitka City and Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8282,"Total Population"
"geoId/02230","","Skagway Municipality","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1095,"Total Population"
"geoId/02240","","Southeast Fairbanks Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7077,"Total Population"
"geoId/02261","","Valdez-Cordova Census Area","Count_Person","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",0,"Total Population"
"geoId/02275","","Wrangell City and Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2064,"Total Population"
"geoId/02280","","Petersburg Borough","Count_Person","2018","CensusPEP","https://www.census.gov/programs-surveys/popest.html","","","",3221,"Total Population"
"geoId/02282","","Yakutat City and Borough","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",687,"Total Population"
"geoId/02290","","Yukon-Koyukuk Census Area","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5129,"Total Population"
"geoId/04001","","Apache County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",65036,"Total Population"
"geoId/04003","","Cochise County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",124640,"Total Population"
"geoId/04005","","Coconino County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",144472,"Total Population"
"geoId/04007","","Gila County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",54003,"Total Population"
"geoId/04009","","Graham County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",39525,"Total Population"
"geoId/04011","","Greenlee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9369,"Total Population"
"geoId/04012","","La Paz County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16710,"Total Population"
"geoId/04013","","Maricopa County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4585871,"Total Population"
"geoId/04015","","Mohave County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",223682,"Total Population"
"geoId/04017","","Navajo County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",109175,"Total Population"
"geoId/04019","","Pima County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1063162,"Total Population"
"geoId/04021","","Pinal County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",484239,"Total Population"
"geoId/04023","","Santa Cruz County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",49158,"Total Population"
"geoId/04025","","Yavapai County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",249081,"Total Population"
"geoId/04027","","Yuma County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",213221,"Total Population"
"geoId/05001","","Arkansas County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16307,"Total Population"
"geoId/05003","","Ashley County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18262,"Total Population"
"geoId/05005","","Baxter County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",42875,"Total Population"
"geoId/05007","","Benton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",311013,"Total Population"
"geoId/05009","","Boone County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38530,"Total Population"
"geoId/05011","","Bradley County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10104,"Total Population"
"geoId/05013","","Calhoun County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4641,"Total Population"
"geoId/05015","","Carroll County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",28814,"Total Population"
"geoId/05017","","Chicot County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9538,"Total Population"
"geoId/05019","","Clark County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21274,"Total Population"
"geoId/05021","","Clay County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14201,"Total Population"
"geoId/05023","","Cleburne County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",25445,"Total Population"
"geoId/05025","","Cleveland County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7378,"Total Population"
"geoId/05027","","Columbia County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22150,"Total Population"
"geoId/05029","","Conway County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21077,"Total Population"
"geoId/05031","","Craighead County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",113993,"Total Population"
"geoId/05033","","Crawford County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",61891,"Total Population"
"geoId/05035","","Crittenden County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",47139,"Total Population"
"geoId/05037","","Cross County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16420,"Total Population"
"geoId/05039","","Dallas County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6185,"Total Population"
"geoId/05041","","Desha County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10479,"Total Population"
"geoId/05043","","Drew County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16945,"Total Population"
"geoId/05045","","Faulkner County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",129951,"Total Population"
"geoId/05047","","Franklin County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17468,"Total Population"
"geoId/05049","","Fulton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12421,"Total Population"
"geoId/05051","","Garland County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",99784,"Total Population"
"geoId/05053","","Grant County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18383,"Total Population"
"geoId/05055","","Greene County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",46743,"Total Population"
"geoId/05057","","Hempstead County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19343,"Total Population"
"geoId/05059","","Hot Spring County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",33258,"Total Population"
"geoId/05061","","Howard County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12533,"Total Population"
"geoId/05063","","Independence County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38320,"Total Population"
"geoId/05065","","Izard County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14169,"Total Population"
"geoId/05067","","Jackson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16784,"Total Population"
"geoId/05069","","Jefferson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",63661,"Total Population"
"geoId/05071","","Johnson County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",26129,"Total Population"
"geoId/05073","","Lafayette County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6095,"Total Population"
"geoId/05075","","Lawrence County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",16318,"Total Population"
"geoId/05077","","Lee County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8201,"Total Population"
"geoId/05079","","Lincoln County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12898,"Total Population"
"geoId/05081","","Little River County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",11805,"Total Population"
"geoId/05083","","Logan County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21400,"Total Population"
"geoId/05085","","Lonoke County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",75944,"Total Population"
"geoId/05087","","Madison County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17775,"Total Population"
"geoId/05089","","Marion County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17514,"Total Population"
"geoId/05091","","Miller County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",42415,"Total Population"
"geoId/05093","","Mississippi County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38663,"Total Population"
"geoId/05095","","Monroe County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6512,"Total Population"
"geoId/05097","","Montgomery County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8620,"Total Population"
"geoId/05099","","Nevada County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8120,"Total Population"
"geoId/05101","","Newton County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7071,"Total Population"
"geoId/05103","","Ouachita County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21793,"Total Population"
"geoId/05105","","Perry County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10184,"Total Population"
"geoId/05107","","Phillips County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14961,"Total Population"
"geoId/05109","","Pike County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10208,"Total Population"
"geoId/05111","","Poinsett County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22397,"Total Population"
"geoId/05113","","Polk County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19436,"Total Population"
"geoId/05115","","Pope County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",64593,"Total Population"
"geoId/05117","","Prairie County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8036,"Total Population"
"geoId/05119","","Pulaski County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",400009,"Total Population"
"geoId/05121","","Randolph County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18907,"Total Population"
"geoId/05123","","St. Francis County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22101,"Total Population"
"geoId/05125","","Saline County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",129574,"Total Population"
"geoId/05127","","Scott County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9851,"Total Population"
"geoId/05129","","Searcy County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7806,"Total Population"
"geoId/05131","","Sebastian County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",129098,"Total Population"
"geoId/05133","","Sevier County","Count_Person","2023","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15632,"Total Population"
